timestamp,paper,node_id,task_id,git_commit,domain,status,summary,evidence,equation_labels,concept_advance,predecessors,paper_anchor,notes
2026-06-12T01:02:22.915705+00:00,arxiv-2007.01339,S0-import-2007.01339,eq-dag-stage0,9a25e15,symbolic,solid,"Stage-0 source import: arXiv:2007.01339 LaTeX e-print fetched, unpacked, checksummed under ref-paper/arxiv-2007.01339/",ref-paper/arxiv-2007.01339/PROVENANCE.md,,False,,whole paper,single-known-source fast path; structure_check OK; iteration 1
2026-06-12T01:20:34.667728+00:00,arxiv-2007.01339,eq:Betanumeric,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Compactified beta equation (form 1),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:Betanumeric""]",,"[""eq:HypersurfaceBeta"", ""eq:numerical-jacobian-u"", ""eq:form1""]",sec:compactified-beta,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:34.720718+00:00,arxiv-2007.01339,eq:auto-27,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Source bundle Lambda_Q of the Q equation,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-27""]",,"[""eq:KDef"", ""eq:auto-6""]",sec:compactified_evolution,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:34.776133+00:00,arxiv-2007.01339,eq:HypersurfaceQ,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Q hypersurface equation in Bondi-like coordinates,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:HypersurfaceQ""]",,"[""eq:BondiHierarchyBeta"", ""eq:QDef"", ""eq:auto-27""]",sec:compactified_evolution,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:34.828855+00:00,arxiv-2007.01339,eq:auto-28,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Numerical-coordinate source bundle Lambda_Q-breve,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-28""]",,"[""eq:auto-27"", ""eq:numerical-jacobian-u""]",sec:compactified_evolution,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:34.885729+00:00,arxiv-2007.01339,eq:Qnumeric,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Compactified Q equation (form 2),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:Qnumeric""]",,"[""eq:HypersurfaceQ"", ""eq:numerical-jacobian-u"", ""eq:form2"", ""eq:auto-28""]",sec:compactified_evolution,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:34.948255+00:00,arxiv-2007.01339,eq:HypersurfaceU,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,U hypersurface equation in Bondi-like coordinates,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:HypersurfaceU""]",,"[""eq:BondiHierarchyBeta"", ""eq:QDef""]",sec:compactified_evolution,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.007040+00:00,arxiv-2007.01339,eq:Unumeric,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Compactified U equation (form 1),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:Unumeric""]",,"[""eq:HypersurfaceU"", ""eq:numerical-jacobian-u"", ""eq:form1""]",sec:compactified_evolution,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.057422+00:00,arxiv-2007.01339,eq:auto-29,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Source bundle Lambda_W of the W equation,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-29""]",,"[""eq:KDef"", ""eq:auto-6""]",sec:compactified-W,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.110521+00:00,arxiv-2007.01339,eq:HypersurfaceW,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,W (mass aspect) hypersurface equation,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:HypersurfaceW""]",,"[""eq:BondiHierarchyBeta"", ""WDef"", ""eq:auto-29""]",sec:compactified-W,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.159367+00:00,arxiv-2007.01339,eq:Wnumeric,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Compactified W equation (form 2),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:Wnumeric""]",,"[""eq:HypersurfaceW"", ""eq:numerical-jacobian-u"", ""eq:form2""]",sec:compactified-W,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.211198+00:00,arxiv-2007.01339,eq:script-b,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,"Source/linear bundles A_H, B_H, C_H, D_H, L_H of the H equation",ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:script-b""]",,"[""eq:KDef"", ""eq:auto-6""]",sec:compactified-H,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.262313+00:00,arxiv-2007.01339,eq:HypersurfaceH,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,H hypersurface equation in Bondi-like coordinates,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:HypersurfaceH""]",,"[""eq:BondiHierarchyBeta"", ""eq:auto-16"", ""eq:script-b""]",sec:compactified-H,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.314598+00:00,arxiv-2007.01339,eq:auto-30,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,"Compactified H source terms L, S^P, S^R (eq:numerical-evolution-source-terms group)",ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-30""]",,"[""eq:script-b"", ""eq:numerical-jacobian-u""]",sec:compactified-H,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.368426+00:00,arxiv-2007.01339,eq:auto-31,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Numerical-coordinate bundle B_H-breve,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-31""]",,"[""eq:script-b"", ""eq:numerical-jacobian-u""]",sec:compactified-H,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.426537+00:00,arxiv-2007.01339,eq:Hnumeric,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Compactified H equation (form 3) governing the evolution quantity,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:Hnumeric""]",,"[""eq:HypersurfaceH"", ""eq:numerical-jacobian-u"", ""eq:numerical-h-conversion"", ""eq:form3"", ""eq:auto-30"", ""eq:auto-31""]",sec:compactified-H,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.480804+00:00,arxiv-2007.01339,eq:QWabstract,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Form-2 equation in l exposing the logarithm danger,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:QWabstract""]",,"[""eq:form2""]",sec:regularity_preservation_overview,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.532726+00:00,arxiv-2007.01339,eq:QWregularity,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Regularity condition on Q/W sources,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:QWregularity""]",,"[""eq:QWabstract""]",sec:regularity_preservation_overview,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.584628+00:00,arxiv-2007.01339,eq:Habstract,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Form-3 (H) equation in l,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:Habstract""]",,"[""eq:form3""]",sec:regularity_preservation_overview,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.636958+00:00,arxiv-2007.01339,eq:Hregularity,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Regularity condition for the H equation,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:Hregularity""]",,"[""eq:Habstract""]",sec:regularity_preservation_overview,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.697637+00:00,arxiv-2007.01339,eq:auto-32,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Asymptotic beta-hat expansion in partially flat gauge (eq:BetaNearScri group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-32""]",,"[""eq:HypersurfaceBeta""]",sec:regularity_preservation_conditions,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.754385+00:00,arxiv-2007.01339,eq:SubleadingQRegularity,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Leading and subleading Q-hat from the Q equation in partially flat gauge,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:SubleadingQRegularity""]",,"[""eq:HypersurfaceQ"", ""eq:auto-32"", ""eq:QWregularity""]",sec:regularity_preservation_conditions,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.806675+00:00,arxiv-2007.01339,eq:auto-33,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Regularity condition J-hat^(2) = 0 from the O(l) Q equation,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-33""]",,"[""eq:SubleadingQRegularity"", ""eq:QWregularity""]",sec:regularity_preservation_conditions,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.868074+00:00,arxiv-2007.01339,eq:auto-34,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,"Perturbative U-hat^(1), U-hat^(2) from the U equation",ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-34""]",,"[""eq:HypersurfaceU"", ""eq:SubleadingQRegularity"", ""eq:auto-32""]",sec:regularity_preservation_conditions,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.924697+00:00,arxiv-2007.01339,eq:auto-35,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,W-hat^(0)=0 and W-hat^(1) constraints (eq:WNearScri group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-35""]",,"[""eq:HypersurfaceW"", ""eq:auto-34"", ""eq:auto-32"", ""eq:QWregularity""]",sec:regularity_preservation_conditions,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:35.980971+00:00,arxiv-2007.01339,eq:auto-36,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Evolution stability: duJ-hat^(0)=duJ-hat^(2)=0 (eq:EvolutionNearScri group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-36""]",,"[""eq:HypersurfaceH"", ""eq:Hregularity"", ""eq:auto-32"", ""eq:auto-33"", ""eq:auto-34"", ""eq:auto-35""]",sec:regularity_preservation_conditions,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.033672+00:00,arxiv-2007.01339,eq:UHat,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Auxiliary script-U with dr(script-U) = dr(U-hat) enabling integration before U^(0) known,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:UHat""]",,"[""eq:auto-19"", ""eq:ifc_omega"", ""eq:Unumeric"", ""eq:ifcBeta"", ""eq:ifcW""]",sec:computation_roadmap,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.086180+00:00,arxiv-2007.01339,eq:auto-37,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Inversion recovering U^(0) from the scri+ value of script-U,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-37""]",,"[""eq:UHat""]",sec:computation_roadmap,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.138869+00:00,arxiv-2007.01339,eq:auto-38,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Completed Jacobian evolution for partially flat angular coordinates,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-38""]",,"[""eq:XIfcEom"", ""eq:auto-37""]",sec:computation_roadmap,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.192078+00:00,arxiv-2007.01339,eq:auto-39,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,NP null tetrad adapted to Bondi-like coordinates (eq:NP_tetrads group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-39""]",,"[""eq:BondiLikeMetric"", ""eq:KDef""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.243780+00:00,arxiv-2007.01339,eq:auto-40,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Tetrad normalization and orthogonality (eq:NP_orthonormal group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-40""]",,"[""eq:auto-39""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.295953+00:00,arxiv-2007.01339,eq:auto-41,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Metric reconstruction from the tetrad,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-41""]",,"[""eq:auto-40""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.348537+00:00,arxiv-2007.01339,eq:NPCovariantDerivatives,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,"NP directional derivatives D, Delta, delta",ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:NPCovariantDerivatives""]",,"[""eq:auto-39""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.404227+00:00,arxiv-2007.01339,eq:auto-42,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Definitions of the twelve NP spin coefficients,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-42""]",,"[""eq:auto-39"", ""eq:NPCovariantDerivatives""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.458553+00:00,arxiv-2007.01339,eq:auto-43,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Closed-form spin coefficients in Bondi-like spin-weighted scalars (eq:spin_coefficients group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-43""]",,"[""eq:auto-42"", ""eq:auto-39"", ""eq:QDef"", ""WDef"", ""eq:KDef""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.515096+00:00,arxiv-2007.01339,eq:auto-44,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Vacuum NP identities for Weyl scalars Psi0-Psi4 (eq:weyl_scalar_identities group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-44""]",,"[""eq:auto-42"", ""eq:NPCovariantDerivatives""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.566981+00:00,arxiv-2007.01339,eq:auto-45,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,"Spin-weighted generalizations Delta^SW, delta^SW of NP derivatives",ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-45""]",,"[""eq:NPCovariantDerivatives"", ""eq:auto-39""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.619478+00:00,arxiv-2007.01339,eq:auto-46,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Replacement rule: Weyl identities unchanged under SW substitutions,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-46""]",,"[""eq:auto-45"", ""eq:auto-43""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.673692+00:00,arxiv-2007.01339,eq:auto-47,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,"Bulk Psi2, Psi3, Psi4 after SW replacements (eq:PartialExpandPsi24 group)",ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-47""]",,"[""eq:auto-44"", ""eq:auto-46"", ""eq:auto-43""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.728510+00:00,arxiv-2007.01339,eq:auto-48,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Concise closed bulk Psi0 and Psi1 (eq:FullExpandPsi01 group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-48""]",,"[""eq:auto-44"", ""eq:auto-43""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.786024+00:00,arxiv-2007.01339,eq:auto-49,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Peeling theorem falloff Psi_n ~ r^(n-5),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-49""]",,[],sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.840725+00:00,arxiv-2007.01339,eq:auto-50,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Leading asymptotic Weyl scalars in partially flat gauge (eq:if_weyl_scalars group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-50""]",,"[""eq:auto-47"", ""eq:auto-48"", ""eq:auto-49"", ""eq:auto-32"", ""eq:auto-33"", ""eq:auto-34"", ""eq:auto-35""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.893962+00:00,arxiv-2007.01339,eq:auto-51,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Leading Weyl scalars in Bondi-Sachs gauge and PF relations (eq:bondi_weyl_scalars group),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-51""]",,"[""eq:auto-50"", ""eq:auto-23""]",sec:weyl_scalars,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:36.951575+00:00,arxiv-2007.01339,eq:auto-52,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Explicit dr-hat(U-hat) in un-hatted derivatives and Jacobians,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-52""]",,"[""eq:auto-19"", ""eq:ifc_omega"", ""eq:ifcBeta"", ""eq:ifcW""]",sec:IF_extras,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:37.007212+00:00,arxiv-2007.01339,eq:ifcQ,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Partially flat Q-hat from dr-hat(U-hat) via the Q definition,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:ifcQ""]",,"[""eq:QDef"", ""eq:auto-52"", ""eq:ifcBeta""]",sec:IF_extras,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:37.065960+00:00,arxiv-2007.01339,eq:ifcH,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Partially flat H-hat transformation for worldtube boundary data,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:ifcH""]",,"[""eq:auto-16"", ""eq:auto-19"", ""eq:auto-20"", ""eq:ifc_omega"", ""eq:ifcW""]",sec:IF_extras,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:37.117694+00:00,arxiv-2007.01339,eq:auto-53,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,"First two orders u-ring^(1), u-ring^(2) of eq:uRequation",ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-53""]",,"[""eq:uRequation""]",app:perturbative_transformations,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:37.170087+00:00,arxiv-2007.01339,eq:auto-54,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,First two orders of the subleading angular transformation from eq:bsxA,ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-54""]",,"[""eq:bsxA"", ""eq:auto-53""]",app:perturbative_transformations,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
2026-06-12T01:20:37.224585+00:00,arxiv-2007.01339,eq:auto-55,eq-dag-stage1-2007.01339,9a25e15,symbolic,solid,Leading conformal-factor correction omega-ring^(1),ref-paper/arxiv-2007.01339/src/characteristic_formulation.tex + reformulate/z4c-CMM/paper_2007.01339/derivation.md,"[""eq:auto-55""]",,"[""eq:Step5RadialCoordinate"", ""eq:auto-53"", ""eq:auto-54""]",app:perturbative_transformations,"literature-grounded transcription; evidence type: citation/transcription, not independent derivation"
